,0,1,2,3,4,5,6,7
25,26,探岳GTE,1435,一汽-大众,0.00,0.00,/s/128214/,202104
26,27,迈腾GTE插电混动,1375,一汽-大众,23.79,25.29,//price.16888.com/sr-128403.html,202104
27,28,欧拉好猫,1264,长城新能源,10.58,13.58,/s/128814/,202104
28,29,AION V,1153,广汽埃安,12.98,19.36,//price.16888.com/sr-128151.html,202104
29,30,秦新能源,1085,比亚迪,16.88,16.88,/s/127691/,202104
30,31,东风风神E70,1035,东风乘用车,14.28,15.38,//price.16888.com/sr-128135.html,202104
31,32,帕萨特新能源,1012,上汽大众,23.32,24.22,/s/128629/,202104
32,33,凌宝BOX,1008,吉麦新能源,3.98,6.88,//price.16888.com/sr-128401.html,202104
0,51,红旗E-HS9,428,一汽红旗,50.98,77.98,//price.16888.com/sr-128953.html,202104
1,52,宝骏E300,422,上汽通用五菱,0.00,0.00,/s/128133/,202104
2,53,英致EX1,422,中国重汽VGV,0.00,0.00,//price.16888.com/sr-128567.html,202104
3,54,腾势X,416,腾势汽车,28.98,35.78,/s/128285/,202104
4,55,飞凡ER6,406,上汽集团,15.58,20.08,//price.16888.com/sr-129049.html,202104
5,56,爱驰U5,337,爱驰汽车,16.69,24.99,/s/128491/,202104
6,57,东风本田M-NV,331,东风本田,14.98,15.98,//price.16888.com/sr-128369.html,202104
7,58,易至EV3,324,江铃集团新能源,5.28,6.68,/s/128273/,202104
8,59,红旗E-HS3,293,一汽红旗,22.58,26.58,//price.16888.com/sr-127573.html,202104
9,60,吉利几何A,284,吉利几何,14.38,20.78,/s/127866/,202104
10,61,帝豪GSe,277,吉利新能源,10.99,15.99,//price.16888.com/sr-129131.html,202104
11,62,广汽本田VE-1,264,广汽本田,15.98,18.68,/s/128457/,202104
12,63,宝骏E100,257,上汽通用五菱,4.98,5.48,//price.16888.com/sr-128702.html,202104
13,64,缤越新能源,252,吉利新能源,11.98,13.58,/s/128417/,202104
14,65,云度π3,209,云度新能源,11.98,14.48,//price.16888.com/sr-127815.html,202104
15,66,思皓E50A,185,江汽集团,14.59,18.98,/s/128689/,202104
16,67,畅巡,185,上汽通用雪佛兰,18.29,19.79,//price.16888.com/sr-128596.html,202104
17,68,风光E3,176,东风小康,12.98,15.98,/s/128432/,202104
18,69,国机智骏GC1,176,国机智骏,7.38,8.38,//price.16888.com/sr-128152.html,202104
19,70,标致e2008,174,东风标致,0.00,0.00,/s/128597/,202104
20,71,宋MAX新能源,172,比亚迪,14.78,17.48,//price.16888.com/sr-127883.html,202104
21,72,艾瑞泽5e,162,奇瑞新能源,0.00,0.00,/s/128584/,202104
22,73,逸动新能源,161,长安汽车,8.49,14.99,//price.16888.com/sr-128558.html,202104
23,74,宝来·纯电,153,一汽-大众,0.00,0.00,/s/128757/,202104
24,75,领动插电混动,136,北京现代,15.78,17.88,//price.16888.com/sr-128145.html,202104
25,76,菱智M5EV,133,东风风行,14.99,19.69,/s/128811/,202104
26,77,赛力斯SF5,129,金康赛力斯,21.68,24.68,//price.16888.com/sr-127749.html,202104
27,78,开瑞K60EV,120,开瑞汽车,19.88,20.88,/s/128913/,202104
28,79,思皓E40X,92,江汽集团,13.00,15.59,//price.16888.com/sr-128163.html,202104
29,80,起亚K3新能源,90,悦达起亚,16.68,20.68,/s/128471/,202104
30,81,上汽大通MAXUS EG10,83,上汽大通,29.93,41.68,//price.16888.com/sr-128565.html,202104
31,82,风行S50EV,76,东风风行,15.09,16.99,/s/128553/,202104
32,83,Aion LX,75,广汽埃安,28.66,46.96,//price.16888.com/sr-128628.html,202104
0,101,昂希诺纯电动,29,北京现代,17.28,19.88,//price.16888.com/sr-128719.html,202104
1,102,比亚迪e6,28,比亚迪,0.00,0.00,/s/128158/,202104
2,103,欧尚EV,24,长安汽车,0.00,0.00,//price.16888.com/sr-129016.html,202104
3,104,沃尔沃XC40新能源,23,沃尔沃亚太,27.99,32.20,/s/128037/,202104
4,105,丰田C-HR EV,22,广汽丰田,22.58,24.98,//price.16888.com/sr-128891.html,202104
5,106,易至EX5,21,江铃集团新能源,12.58,13.28,/s/128426/,202104
6,107,启能GEV 1,20,新特汽车,0.00,0.00,//price.16888.com/sr-128795.html,202104
7,108,睿行ES30,20,长安凯程,6.68,6.98,/s/128595/,202104
8,109,比亚迪e1,14,比亚迪,5.99,7.99,//price.16888.com/sr-129019.html,202104
9,110,合创007,4,合创汽车,25.98,27.98,/s/128755/,202104
10,111,魏牌 VV7新能源,4,长城汽车,21.98,23.98,//price.16888.com/sr-127363.html,202104
11,112,朗逸纯电,2,上汽大众,14.89,14.89,/s/128796/,202104
12,113,北京X7 PHEV,2,北京汽车,18.49,21.69,//price.16888.com/sr-127675.html,202104
13,114,荣威MARVEL X,2,上汽集团,0.00,0.00,/s/127748/,202104
14,115,威马EX6,2,威马汽车,0.00,0.00,//price.16888.com/sr-128816.html,202104
15,116,荣威e950,0,上汽集团,0.00,0.00,/s/128830/,202104
16,117,江淮iEV6E,0,江淮汽车,5.95,7.55,//price.16888.com/sr-128184.html,202104
17,118,北汽EC100,0,北汽昌河,7.18,7.58,/s/128305/,202104
18,119,北汽新能源EC,0,北汽新能源,0.00,0.00,//price.16888.com/sr-128532.html,202104
19,120,欧拉iQ,0,长城新能源,11.48,15.03,/s/127725/,202104
20,121,传祺GE3,0,广汽埃安,0.00,0.00,//price.16888.com/sr-128516.html,202104
21,122,海马6P,0,海马汽车,16.28,17.58,/s/127880/,202104
22,123,之诺60H,0,华晨宝马,0.00,0.00,//price.16888.com/sr-128141.html,202104
23,124,江淮iC5,0,江淮汽车,14.99,17.59,/s/128299/,202104
24,125,起亚K5新能源,0,悦达起亚,22.28,23.98,//price.16888.com/sr-127976.html,202104
25,126,启辰E30,0,东风日产,7.24,8.54,/s/128096/,202104
26,127,奔腾X40新能源,0,一汽奔腾,0.00,0.00,//price.16888.com/sr-128025.html,202104
27,128,瑞虎e,0,奇瑞新能源,10.88,13.78,/s/128368/,202104
28,129,祺智EV,0,广汽三菱新能源,12.98,13.98,//price.16888.com/sr-128447.html,202104
29,130,海马爱尚EV,0,海马汽车,3.98,4.28,/s/127152/,202104
30,131,东风本田X-NV,0,东风本田,16.98,17.98,//price.16888.com/sr-128715.html,202104
31,132,长安欧尚X7 EV,0,长安汽车,15.99,17.99,/s/128225/,202104
32,133,长安CS15EV,0,长安汽车,8.98,9.88,//price.16888.com/sr-126973.html,202104
0,1,宏光MINIEV,26742,上汽通用五菱,3.28,9.99,//price.16888.com/sr-128864.html,202105
1,2,Model 3,20735,特斯拉中国,23.19,33.95,/s/127904/,202105
2,3,荣威Ei5,14315,上汽集团,13.98,15.38,//price.16888.com/sr-129112.html,202105
3,4,Model Y,12728,特斯拉中国,24.99,35.49,/s/127686/,202105
4,5,汉,8214,比亚迪,16.58,25.98,//price.16888.com/sr-127723.html,202105
5,6,小蚂蚁,5632,奇瑞新能源,5.99,7.69,/s/128436/,202105
6,7,宋新能源,4628,比亚迪,0.00,0.00,//price.16888.com/sr-128729.html,202105
7,8,哪吒U,4508,合众汽车,11.88,15.98,/s/128578/,202105
8,9,理想ONE,4323,理想,33.80,33.80,//price.16888.com/sr-127934.html,202105
9,10,小鹏P7,3797,小鹏汽车,20.99,33.99,/s/128978/,202105
10,11,启辰D60EV,3377,东风日产,12.98,17.88,//price.16888.com/sr-128852.html,202105
11,12,比亚迪e2,3195,比亚迪,8.98,14.78,/s/126549/,202105
12,13,蔚来ES6,3096,蔚来,33.80,39.60,//price.16888.com/sr-129066.html,202105
13,14,零跑T03,3070,零跑汽车,4.99,6.99,/s/129052/,202105
14,15,宝马iX3,2621,华晨宝马,40.50,44.50,//price.16888.com/sr-127961.html,202105
15,16,蔚来EC6,2462,蔚来,35.80,41.60,/s/128302/,202105
16,17,威马EX5,2375,威马汽车,16.08,17.98,//price.16888.com/sr-128198.html,202105
17,18,唐新能源,2301,比亚迪,17.98,26.98,/s/128954/,202105
18,19,花仙子,2257,江汽集团,5.99,9.09,//price.16888.com/sr-127767.html,202105
19,20,AION Y,2203,广汽埃安,9.98,18.98,/s/128252/,202105
20,21,比亚迪D1,2172,比亚迪,16.08,16.98,//price.16888.com/sr-128895.html,202105
21,22,小鹏G3,2147,小鹏汽车,16.89,20.19,/s/129086/,202105
22,23,东风风神E70,1897,东风乘用车,14.28,15.38,//price.16888.com/sr-128369.html,202105
23,24,欧拉黑猫,1695,长城新能源,8.48,9.98,/s/128378/,202105
24,25,秦新能源,1470,比亚迪,16.88,16.88,//price.16888.com/sr-128814.html,202105
25,26,帝豪新能源,1445,吉利新能源,13.58,16.18,/s/129139/,202105
26,27,欧拉好猫,1277,长城新能源,10.58,13.58,//price.16888.com/sr-128747.html,202105
27,28,蔚来ES8,1264,蔚来,49.80,59.80,/s/128249/,202105
28,29,AION V,1256,广汽埃安,12.98,19.36,//price.16888.com/sr-128576.html,202105
29,30,帕萨特新能源,1223,上汽大众,23.32,24.22,/s/128133/,202105
30,31,凌宝BOX,1019,吉麦新能源,3.98,6.88,//price.16888.com/sr-128135.html,202105
31,32,红旗E-QM5,1000,一汽红旗,16.58,23.98,/s/128629/,202105
32,33,ID.4 X,847,上汽大众,15.99,28.34,//price.16888.com/sr-128744.html,202105
0,51,飞凡ER6,450,上汽集团,15.58,20.08,//price.16888.com/sr-128922.html,202105
1,52,腾势X,450,腾势汽车,28.98,35.78,/s/57330/,202105
2,53,比亚迪e6,440,比亚迪,0.00,0.00,//price.16888.com/sr-127908.html,202105
3,54,风行S50EV,429,东风风行,15.09,16.99,/s/128970/,202105
4,55,奔驰EQC,424,北京奔驰,49.19,57.98,//price.16888.com/sr-127732.html,202105
5,56,枫叶80V,414,睿蓝汽车,8.98,15.98,/s/128953/,202105
6,57,逸动新能源,410,长安汽车,8.49,14.99,//price.16888.com/sr-128065.html,202105
7,58,缤越新能源,380,吉利新能源,11.98,13.58,/s/128402/,202105
8,59,红旗E-HS9,379,一汽红旗,50.98,77.98,//price.16888.com/sr-128145.html,202105
9,60,元新能源,373,比亚迪,0.00,0.00,/s/128516/,202105
10,61,广汽本田VE-1,326,广汽本田,15.98,18.68,//price.16888.com/sr-128403.html,202105
11,62,嘉际新能源,315,吉利新能源,14.58,16.88,/s/127866/,202105
12,63,领克01新能源,315,领克,19.97,22.78,//price.16888.com/sr-128595.html,202105
13,64,思皓E50A,247,江汽集团,14.59,18.98,/s/128721/,202105
14,65,东风本田X-NV,238,东风本田,16.98,17.98,//price.16888.com/sr-128231.html,202105
15,66,名爵EZS纯电动,228,上汽集团,11.98,14.98,/s/127573/,202105
16,67,国机智骏GC1,219,国机智骏,7.38,8.38,//price.16888.com/sr-128965.html,202105
17,68,云度π3,211,云度新能源,11.98,14.48,/s/128689/,202105
18,69,朗逸纯电,210,上汽大众,14.89,14.89,//price.16888.com/sr-128892.html,202105
19,70,赛力斯SF5,204,金康赛力斯,21.68,24.68,/s/128501/,202105
20,71,畅巡,181,上汽通用雪佛兰,18.29,19.79,//price.16888.com/sr-128401.html,202105
21,72,菱智M5EV,181,东风风行,14.99,19.69,/s/129016/,202105
22,73,领动插电混动,161,北京现代,15.78,17.88,//price.16888.com/sr-128763.html,202105
23,74,宝骏E100,152,上汽通用五菱,4.98,5.48,/s/128417/,202105
24,75,大蚂蚁,149,奇瑞新能源,15.66,17.99,//price.16888.com/sr-128810.html,202105
25,76,艾瑞泽5e,146,奇瑞新能源,0.00,0.00,/s/128285/,202105
26,77,宝来·纯电,139,一汽-大众,0.00,0.00,//price.16888.com/sr-128597.html,202105
27,78,五菱荣光EV,133,上汽通用五菱,10.88,11.88,/s/128811/,202105
28,79,易至EV3,106,江铃集团新能源,5.28,6.68,//price.16888.com/sr-128584.html,202105
29,80,上汽大通MAXUS EUNIQ 5,100,上汽大通,16.58,21.28,/s/128891/,202105
30,81,雷凌双擎E+,97,广汽丰田,20.38,21.88,//price.16888.com/sr-128457.html,202105
31,82,宝骏E300,91,上汽通用五菱,0.00,0.00,/s/128471/,202105
32,83,沃尔沃XC40新能源,85,沃尔沃亚太,27.99,32.20,//price.16888.com/sr-128558.html,202105
0,101,天逸 C5 AIRCROSS新能源,34,东风雪铁龙,23.17,26.47,//price.16888.com/sr-128913.html,202105
1,102,思皓E40X,30,江汽集团,13.00,15.59,/s/128719/,202105
2,103,昂希诺纯电动,29,北京现代,17.28,19.88,//price.16888.com/sr-127749.html,202105
3,104,传祺GS4新能源,28,广汽乘用车,16.38,19.38,/s/128758/,202105
4,105,帝豪GSe,23,吉利新能源,10.99,15.99,//price.16888.com/sr-128628.html,202105
5,106,丰田C-HR EV,20,广汽丰田,22.58,24.98,/s/128971/,202105
6,107,领克02新能源,19,领克,18.27,19.77,//price.16888.com/sr-128225.html,202105
7,108,开瑞K60EV,18,开瑞汽车,19.88,20.88,/s/128809/,202105
8,109,福特电马,11,长安福特,23.98,36.99,//price.16888.com/sr-128327.html,202105
9,110,轩逸·纯电,10,东风日产,23.80,25.40,/s/128755/,202105
10,111,瑞驰新能源EC35,5,瑞驰新能源,6.99,14.38,//price.16888.com/sr-129019.html,202105
11,112,长安欧尚X7 EV,4,长安汽车,15.99,17.99,/s/128585/,202105
12,113,沃尔沃S60新能源,4,沃尔沃亚太,39.99,46.19,//price.16888.com/sr-127880.html,202105
13,114,上汽大通MAXUS EG10,3,上汽大通,29.93,41.68,/s/128141/,202105
14,115,威马EX6,2,威马汽车,0.00,0.00,//price.16888.com/sr-128437.html,202105
15,116,北京X7 PHEV,1,北京汽车,18.49,21.69,/s/128096/,202105
16,117,野马EC60,0,野马汽车,16.99,16.99,//price.16888.com/sr-128014.html,202105
17,118,雷丁i3,0,雷丁,0.00,0.00,/s/126533/,202105
18,119,长安CS15EV,0,长安汽车,8.98,9.88,//price.16888.com/sr-128025.html,202105
19,120,风景V5新能源,0,福田商用车,12.66,12.66,/s/128590/,202105
20,121,哪吒N01,0,合众汽车,6.68,13.98,//price.16888.com/sr-128182.html,202105
21,122,江淮iEVA60,0,江淮汽车,0.00,0.00,/s/128748/,202105
22,123,瑞虎3xe,0,奇瑞新能源,9.38,10.68,//price.16888.com/sr-127152.html,202105
23,124,帅客新能源,0,郑州日产,0.00,0.00,/s/128447/,202105
24,125,名爵6新能源,0,上汽集团,14.58,19.98,//price.16888.com/sr-126973.html,202105
25,126,比亚迪e3,0,比亚迪,15.48,15.58,/s/128715/,202105
26,127,江淮iEV,0,江淮汽车,9.45,9.45,//price.16888.com/sr-127290.html,202105
27,128,江淮iEVA50,0,江淮汽车,12.98,14.55,/s/127363/,202105
28,129,北京EU5,0,北京汽车,12.99,17.19,//price.16888.com/sr-127487.html,202105
29,130,雷诺 e诺,0,东风雷诺,0.00,0.00,/s/128767/,202105
30,131,荣威MARVEL X,0,上汽集团,0.00,0.00,//price.16888.com/sr-127675.html,202105
31,132,比亚迪e1,0,比亚迪,5.99,7.99,/s/127748/,202105
32,133,魏牌 VV7新能源,0,长城汽车,21.98,23.98,//price.16888.com/sr-127694.html,202105
0,151,比亚迪e1,0,比亚迪,5.99,7.99,//price.16888.com/sr-128426.html,202105
1,152,北汽新能源EU,0,北汽新能源,7.98,7.98,/s/128491/,202105
2,153,红旗E-HS3,0,一汽红旗,22.58,26.58,//price.16888.com/sr-128447.html,202105
3,154,北京EX3,0,北京汽车,11.99,16.39,/s/126973/,202105
4,155,思皓E20X,0,江淮大众,12.80,13.80,//price.16888.com/sr-128715.html,202105
5,156,众泰E200,0,众泰新能源,0.00,0.00,/s/129038/,202105
0,1,宏光MINIEV,30100,上汽通用五菱,3.28,9.99,//price.16888.com/sr-128864.html,202106
1,2,Model 3,21532,特斯拉中国,23.19,33.95,/s/127904/,202106
2,3,荣威Ei5,11929,上汽集团,13.98,15.38,//price.16888.com/sr-129112.html,202106
3,4,Model Y,11623,特斯拉中国,24.99,35.49,/s/128436/,202106
4,5,汉,8386,比亚迪,16.58,25.98,//price.16888.com/sr-127723.html,202106
5,6,理想ONE,7713,理想,33.80,33.80,/s/127686/,202106
6,7,宋新能源,7435,比亚迪,0.00,0.00,//price.16888.com/sr-128441.html,202106
7,8,欧拉黑猫,6508,长城新能源,8.48,9.98,/s/128978/,202106
8,9,小蚂蚁,6307,奇瑞新能源,5.99,7.69,//price.16888.com/sr-128803.html,202106
9,10,哪吒U,5138,合众汽车,11.88,15.98,/s/127934/,202106
10,11,小鹏P7,4730,小鹏汽车,20.99,33.99,//price.16888.com/sr-127749.html,202106
11,12,宝马iX3,4384,华晨宝马,40.50,44.50,/s/128954/,202106
12,13,零跑T03,4029,零跑汽车,4.99,6.99,//price.16888.com/sr-128029.html,202106
13,14,比亚迪e2,3972,比亚迪,8.98,14.78,/s/128852/,202106
14,15,蔚来ES6,3589,蔚来,33.80,39.60,//price.16888.com/sr-129210.html,202106
15,16,传祺GS4新能源,3479,广汽乘用车,16.38,19.38,/s/129066/,202106
16,17,东风风神E70,3426,东风乘用车,14.28,15.38,//price.16888.com/sr-128626.html,202106
17,18,欧拉好猫,3405,长城新能源,10.58,13.58,/s/129064/,202106
18,19,威马EX5,3258,威马汽车,16.08,17.98,//price.16888.com/sr-129061.html,202106
19,20,唐新能源,3139,比亚迪,17.98,26.98,/s/127732/,202106
20,21,蔚来EC6,3125,蔚来,35.80,41.60,//price.16888.com/sr-127767.html,202106
21,22,红旗E-QM5,2881,一汽红旗,16.58,23.98,/s/128065/,202106
22,23,帝豪新能源,2843,吉利新能源,13.58,16.18,//price.16888.com/sr-129086.html,202106
23,24,花仙子,2801,江汽集团,5.99,9.09,/s/128895/,202106
24,25,启辰D60EV,2792,东风日产,12.98,17.88,//price.16888.com/sr-128758.html,202106
25,26,小鹏G3,2331,小鹏汽车,16.89,20.19,/s/129156/,202106
26,27,AION Y,2234,广汽埃安,9.98,18.98,//price.16888.com/sr-128576.html,202106
27,28,ID.4 CROZZ,2191,一汽-大众,19.39,29.86,/s/128378/,202106
28,29,秦新能源,1968,比亚迪,16.88,16.88,//price.16888.com/sr-127815.html,202106
29,30,逸动新能源,1735,长安汽车,8.49,14.99,/s/129049/,202106
30,31,蔚来ES8,1724,蔚来,49.80,59.80,//price.16888.com/sr-128814.html,202106
31,32,AION V,1266,广汽埃安,12.98,19.36,/s/127908/,202106
32,33,元新能源,1238,比亚迪,0.00,0.00,//price.16888.com/sr-129172.html,202106
0,51,枫叶80V,494,睿蓝汽车,8.98,15.98,//price.16888.com/sr-128970.html,202106
1,52,探岳GTE,468,一汽-大众,0.00,0.00,/s/128133/,202106
2,53,英致EX1,460,中国重汽VGV,0.00,0.00,//price.16888.com/sr-128719.html,202106
3,54,昂希诺纯电动,437,北京现代,17.28,19.88,/s/128922/,202106
4,55,云度π1,434,云度新能源,7.48,7.98,//price.16888.com/sr-128567.html,202106
5,56,飞凡ER6,432,上汽集团,15.58,20.08,/s/128763/,202106
6,57,腾势X,416,腾势汽车,28.98,35.78,//price.16888.com/sr-129131.html,202106
7,58,嘉际新能源,386,吉利新能源,14.58,16.88,/s/128206/,202106
8,59,菲斯塔纯电动,346,北京现代,17.38,19.88,//price.16888.com/sr-128403.html,202106
9,60,思皓E50A,339,江汽集团,14.59,18.98,/s/128953/,202106
10,61,五菱荣光EV,338,上汽通用五菱,10.88,11.88,//price.16888.com/sr-129052.html,202106
11,62,奔驰EQC,315,北京奔驰,49.19,57.98,/s/128145/,202106
12,63,名爵EZS纯电动,307,上汽集团,11.98,14.98,//price.16888.com/sr-128413.html,202106
13,64,雷凌双擎E+,293,广汽丰田,20.38,21.88,/s/127573/,202106
14,65,红旗E-HS9,283,一汽红旗,50.98,77.98,//price.16888.com/sr-128721.html,202106
15,66,比亚迪D1,280,比亚迪,16.08,16.98,/s/128744/,202106
16,67,迈腾GTE插电混动,279,一汽-大众,23.79,25.29,//price.16888.com/sr-127866.html,202106
17,68,领克01新能源,266,领克,19.97,22.78,/s/128629/,202106
18,69,易至EV3,248,江铃集团新能源,5.28,6.68,//price.16888.com/sr-57330.html,202106
19,70,东风本田X-NV,238,东风本田,16.98,17.98,/s/126687/,202106
20,71,宝骏E100,230,上汽通用五菱,4.98,5.48,//price.16888.com/sr-128501.html,202106
21,72,畅巡,219,上汽通用雪佛兰,18.29,19.79,/s/128471/,202106
22,73,菱智M5EV,215,东风风行,14.99,19.69,//price.16888.com/sr-128795.html,202106
23,74,奥迪Q2L e-tron,206,一汽-大众奥迪,24.38,24.38,/s/128327/,202106
24,75,云度π3,186,云度新能源,11.98,14.48,//price.16888.com/sr-128597.html,202106
25,76,爱驰U5,181,爱驰汽车,16.69,24.99,/s/128702/,202106
26,77,广汽丰田iA5,179,广汽丰田新能源,15.98,19.28,//price.16888.com/sr-128810.html,202106
27,78,比亚迪e6,157,比亚迪,0.00,0.00,/s/128956/,202106
28,79,启能GEV 1,130,新特汽车,0.00,0.00,//price.16888.com/sr-128037.html,202106
29,80,启辰E30,128,东风日产,7.24,8.54,/s/128151/,202106
30,81,上汽大通MAXUS EUNIQ 5,126,上汽大通,16.58,21.28,//price.16888.com/sr-128913.html,202106
31,82,宝骏E200,119,上汽通用五菱,5.48,6.48,/s/128767/,202106
32,83,星越新能源,112,吉利新能源,17.58,21.68,//price.16888.com/sr-128595.html,202106
0,101,领克03新能源,40,领克,17.67,19.67,//price.16888.com/sr-128553.html,202106
1,102,风光580新能源,39,东风小康,0.00,0.00,/s/128584/,202106
2,103,Aion LX,38,广汽埃安,28.66,46.96,//price.16888.com/sr-128486.html,202106
3,104,缤越新能源,37,吉利新能源,11.98,13.58,/s/128249/,202106
4,105,宝骏E300,30,上汽通用五菱,0.00,0.00,//price.16888.com/sr-128163.html,202106
5,106,途观L新能源,21,上汽大众,26.11,27.21,/s/128273/,202106
6,107,零跑S01,21,零跑汽车,11.99,15.09,//price.16888.com/sr-128558.html,202106
7,108,领克02新能源,19,领克,18.27,19.77,/s/127976/,202106
8,109,广汽本田VE-1,18,广汽本田,15.98,18.68,//price.16888.com/sr-129174.html,202106
9,110,国机智骏GX5,16,国机智骏,11.58,13.98,/s/128971/,202106
10,111,荣威MARVEL X,7,上汽集团,0.00,0.00,//price.16888.com/sr-129038.html,202106
11,112,瑞虎3xe,6,奇瑞新能源,9.38,10.68,/s/129016/,202106
12,113,奔腾NAT,5,一汽奔腾,13.98,16.48,//price.16888.com/sr-127883.html,202106
13,114,开瑞K60EV,5,开瑞汽车,19.88,20.88,/s/128447/,202106
14,115,福特电马,4,长安福特,23.98,36.99,//price.16888.com/sr-128230.html,202106
15,116,途岳新能源,4,上汽大众,0.00,0.00,/s/128457/,202106
16,117,威马EX6,3,威马汽车,0.00,0.00,//price.16888.com/sr-126533.html,202106
17,118,沃尔沃XC40新能源,3,沃尔沃亚太,27.99,32.20,/s/128653/,202106
18,119,上汽大通MAXUS EG10,1,上汽大通,29.93,41.68,//price.16888.com/sr-128830.html,202106
19,120,帝豪GSe,1,吉利新能源,10.99,15.99,/s/127152/,202106
20,121,北京EX3,0,北京汽车,11.99,16.39,//price.16888.com/sr-127290.html,202106
